"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2560","How The 2017 #SuperBowl #Falcons Lost Affected The World Like A Virus https://t.co/Xz7n1htXSP via @YouTube",FALSE,0,NA,2017-02-17 09:34:03,FALSE,NA,"832523494038585344",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","lionking_007",0,FALSE,FALSE,NA,NA
"2561","RT @RapCityOfficiaI: Retweet if you'd rather have Drake performing at the Super Bowl #PepsiHalftime¬† #SuperBowl¬† #SB51¬† https://t.co/ZKoEJQ‚Ä¶",FALSE,0,NA,2017-02-17 09:33:12,FALSE,NA,"832523282448580608",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","BirthOfAKing29",694,TRUE,FALSE,NA,NA
"2562","International Giveaway: Original Xiaomi 10000mAh Power Bank Fast Charging #pinterestegiveaway #giveaway #superbowl https://t.co/VatFFrRvzP",FALSE,0,NA,2017-02-17 09:30:39,FALSE,NA,"832522641655279616",NA,"<a href=\"https://gleam.io\" rel=\"nofollow\">Gleam Competition App</a>","Badelhas",0,FALSE,FALSE,NA,NA
"2563","RT @SurvivorHealer: The older generation totally stanning for Lady Gaga's epic #SuperBowl Halftime performance is just EVERYTHING! Ì†ΩÌ±åÌ†ΩÌ∏ç

http‚Ä¶",FALSE,0,NA,2017-02-17 09:30:00,FALSE,NA,"832522477293228033",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","chelseaemma11",90,TRUE,FALSE,NA,NA
"2564","RT @JenaC2: Here comes Super Bowl Sunday 2017!! Ì†ΩÌ∞∂Ì†ºÌøàÌ†ºÌºÆÌ†ºÌº≠Ì†ºÌΩïÌ†ºÌΩøÌ†ºÌΩóÌ†ºÌΩ∫Ì†ºÌºé #Superbowl Ì†ΩÌ∞∂Ì†ºÌøàÌ†ΩÌ∞∂Ì†ºÌøàÌ†ΩÌ∞∂Ì†ºÌøà‚ù§Ô∏è https://t.co/ydhsEkm2Tn",FALSE,0,NA,2017-02-17 09:29:41,FALSE,NA,"832522397211357185",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","cat_nole",1546,TRUE,FALSE,NA,NA
"2565","RT @TheRock: \"For them, its family. For me, it's personal\" ~ Hobbs 

Our new #FateOfTheFurious #SuperBowl spot. Enjoy! #FAST8 https://t.co/‚Ä¶",FALSE,0,NA,2017-02-17 09:29:06,FALSE,NA,"832522249160699908",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>","thomasorange17",2302,TRUE,FALSE,NA,NA
"2566","RT @JenaC2: Here comes Super Bowl Sunday 2017!! Ì†ΩÌ∞∂Ì†ºÌøàÌ†ºÌºÆÌ†ºÌº≠Ì†ºÌΩïÌ†ºÌΩøÌ†ºÌΩóÌ†ºÌΩ∫Ì†ºÌºé #Superbowl Ì†ΩÌ∞∂Ì†ºÌøàÌ†ΩÌ∞∂Ì†ºÌøàÌ†ΩÌ∞∂Ì†ºÌøà‚ù§Ô∏è https://t.co/ydhsEkm2Tn",FALSE,0,NA,2017-02-17 09:27:43,FALSE,NA,"832521900802793475",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","kawalpeet",1546,TRUE,FALSE,NA,NA
"2567","RT @meloso101: So, Muslim #Rapefugees are happy to free housing, medical and welfare money but, reject our values?
#SuperBowl #PepsiHalftim‚Ä¶",FALSE,0,NA,2017-02-17 09:26:19,FALSE,NA,"832521549429235712",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","tagandbruce",2,TRUE,FALSE,NA,NA
"2568","RT @HillaryClinton: I'm one of 100 million #SuperBowl fans that just went #Gaga for the Lady, &amp; her message to all of us. https://t.co/8AoN‚Ä¶",FALSE,0,NA,2017-02-17 09:24:25,FALSE,NA,"832521070754328578",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","MRKF95",62412,TRUE,FALSE,NA,NA
"2569","RT @HomoNoBro: This is literally me every time i watch Lady Gaga's #SuperBowl Halftime Performance..Ì†ΩÌ∏Ç https://t.co/XnAL1cB7h3",FALSE,0,NA,2017-02-17 09:23:59,FALSE,NA,"832520962352488448",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","heavymetalorgy",45,TRUE,FALSE,NA,NA
"2570","RT @Frankiepons: A la tele avec mes boys, ils ont adore #SuperBowl fun time -) https://t.co/44tFkh41k4  @LionelMaltese @Obs_Sport_Biz @MsIS‚Ä¶",FALSE,0,NA,2017-02-17 09:23:10,FALSE,NA,"832520757007831040",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","MsISEM",5,TRUE,FALSE,NA,NA
"2571","#NFL #MVP #AaronRodgers 2005 TOPPS ROOKIE CARD #431 - #Packers STAR RC QB https://t.co/dGYfiN4TPb #SuperBowl‚Ä¶ https://t.co/ZqOtPtVNJr",FALSE,0,NA,2017-02-17 09:22:24,TRUE,NA,"832520561758597120",NA,"<a href=\"https://dlvrit.com/\" rel=\"nofollow\">dlvr.it</a>","Myong_Wisley",0,FALSE,FALSE,NA,NA
"2572","RT @justinbieber: My #SuperBowl commercial w/ @TMobile. Let‚Äôs go!! Let me see those #UnlimitedMoves https://t.co/J3YYPkR9nw",FALSE,0,NA,2017-02-17 09:20:23,FALSE,NA,"832520056273776640",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","bizzle_property",64346,TRUE,FALSE,NA,NA
"2573","RT @justinbieber: My #SuperBowl commercial w/ @TMobile. Let‚Äôs go!! Let me see those #UnlimitedMoves https://t.co/J3YYPkR9nw",FALSE,0,NA,2017-02-17 09:20:15,FALSE,NA,"832520021540687872",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","jessiejane9696",64346,TRUE,FALSE,NA,NA
"2574","RT @JenaC2: Here comes Super Bowl Sunday 2017!! Ì†ΩÌ∞∂Ì†ºÌøàÌ†ºÌºÆÌ†ºÌº≠Ì†ºÌΩïÌ†ºÌΩøÌ†ºÌΩóÌ†ºÌΩ∫Ì†ºÌºé #Superbowl Ì†ΩÌ∞∂Ì†ºÌøàÌ†ΩÌ∞∂Ì†ºÌøàÌ†ΩÌ∞∂Ì†ºÌøà‚ù§Ô∏è https://t.co/ydhsEkm2Tn",FALSE,0,NA,2017-02-17 09:19:15,FALSE,NA,"832519772751396868",NA,"<a href=\"http://www.ya.ru\" rel=\"nofollow\">DermidenkoApp</a>","dermideko",1546,TRUE,FALSE,NA,NA
"2575",".@geniebouchard keeps her word, goes on a blind date with student who bet on #SuperBowl result‚Ä¶ https://t.co/FxlLPZBnnn",FALSE,3,NA,2017-02-17 09:18:28,TRUE,NA,"832519574901907457",NA,"<a href=\"http://bufferapp.com\" rel=\"nofollow\">Buffer</a>","thefield_in",5,FALSE,FALSE,NA,NA
"2576","RT @realDonaldTrump: Enjoy the #SuperBowl and then we continue: MAKE AMERICA GREAT AGAIN!",FALSE,0,NA,2017-02-17 09:18:13,FALSE,NA,"832519511576285185",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","DeplorableTJ",37394,TRUE,FALSE,NA,NA
"2577","RT @POTUS: What an amazing comeback and win by the Patriots. Tom Brady, Bob Kraft and Coach B are total winners. Wow!
#SuperBowl -DJT",FALSE,0,NA,2017-02-17 09:18:10,FALSE,NA,"832519498825662464",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","DeplorableTJ",20506,TRUE,FALSE,NA,NA
"2578","RT @jouvretwitte: ‚Ä¢ J'ouvre Twitter ‚Ä¢  Last Part Ì†ΩÌ±Ä#SuperBowl #ladygaga https://t.co/gIvJSZjrIX",FALSE,0,NA,2017-02-17 09:17:27,FALSE,NA,"832519318017564672",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","ZakRiffiRCM",734,TRUE,FALSE,NA,NA
"2579","RT @jouvretwitte: ‚Ä¢ J'ouvre Twitter ‚Ä¢  Last Part Ì†ΩÌ±Ä#SuperBowl #ladygaga https://t.co/gIvJSZjrIX",FALSE,0,NA,2017-02-17 09:17:17,FALSE,NA,"832519276917563396",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Zeertox",734,TRUE,FALSE,NA,NA
"2580","RT @RockRt66: #NEW  #MUSIC #VIDEO #NOWPLAYING #NP   #SuperBowl  #SB51  #SWISSMUSICAWARDS
https://t.co/IIsnwmmqOO",FALSE,0,NA,2017-02-17 09:17:04,FALSE,NA,"832519220684550144",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","DoubleDeucez",1,TRUE,FALSE,NA,NA
"2581","RT @FOXSoccer: Just in time for the #SuperBowl, see how your favorite NFL team would look on a soccer field. https://t.co/Ltye41Zwkm",FALSE,0,NA,2017-02-17 09:16:54,FALSE,NA,"832519178158379008",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","JoshuaVoo",254,TRUE,FALSE,NA,NA
"2582","#NEW  #MUSIC #VIDEO #NOWPLAYING #NP   #SuperBowl  #SB51  #SWISSMUSICAWARDS
https://t.co/IIsnwmmqOO",FALSE,0,NA,2017-02-17 09:16:23,FALSE,NA,"832519051159228416",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","RockRt66",1,FALSE,FALSE,NA,NA
"2583","RT @TheRock: \"For them, its family. For me, it's personal\" ~ Hobbs 

Our new #FateOfTheFurious #SuperBowl spot. Enjoy! #FAST8 https://t.co/‚Ä¶",FALSE,0,NA,2017-02-17 09:16:14,FALSE,NA,"832519011648798721",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Day_dream_Roses",2302,TRUE,FALSE,NA,NA
"2584","RT @SportFocusWeb: #ZoomSur: Le #SuperBowl, bien plus que du Football am√©ricain https://t.co/YDfKKRttSW https://t.co/LaX0GixtUx",FALSE,0,NA,2017-02-17 09:15:32,FALSE,NA,"832518833474789377",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","Anthony_Guttuso",2,TRUE,FALSE,NA,NA
"2585","The Hottest Song In Houston #Superbowl Weekend @MarcusLaTRILL Dice Soho Yellow Gold  https://t.co/8TFocB0Re2  #520PROMO #RT",FALSE,1,NA,2017-02-17 09:15:18,FALSE,NA,"832518776033669120",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","kandid_chernov",0,FALSE,FALSE,NA,NA
"2586","RT @NinoPamaran: Are you ready for some football?! #Superbowl #SuperBowlSunday",FALSE,0,NA,2017-02-17 09:14:50,FALSE,NA,"832518658672951298",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","BNmuKFWC6kbyX6B",1,TRUE,FALSE,NA,NA
"2587","RT @MattPearl11: Fireworks over Houston #SuperBowl #HalfTimeShow #LadyGaga https://t.co/ZdIyO8QStR",FALSE,0,NA,2017-02-17 09:14:33,FALSE,NA,"832518586006663168",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","HayZlUBb5D46vMr",9,TRUE,FALSE,NA,NA
"2588","RT @ymlicious: The exact moment when #Patriots won #SuperBowl #GagaBowl #Gaga @ladygaga https://t.co/99baoj1dYQ",FALSE,0,NA,2017-02-17 09:14:10,FALSE,NA,"832518492071026689",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Wc5ExQlIr7Z5HLf",488,TRUE,FALSE,NA,NA
"2589","RT @ericagurl147: #NewEnglandPatriots #ROGERTHAT #SUPERBOWL #SBLI #THECHAMPSAREHERE #TITLETOWN",FALSE,0,NA,2017-02-17 09:12:53,FALSE,NA,"832518168165875714",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","aFNZZs6N9c04O8i",1,TRUE,FALSE,NA,NA
"2590","Fique sempre informado! A Lex Consult News j√° saiu! https://t.co/Wp5T1O6zmz #superbowl",FALSE,0,NA,2017-02-17 09:12:35,FALSE,NA,"832518092207095808",NA,"<a href=\"http://paper.li\" rel=\"nofollow\">Paper.li</a>","LexConsult",0,FALSE,FALSE,NA,NA
"2591","@WWE @JohnCena How about #Wrestlemania at #GilletteStadium?
Then again. #Patriots are #5x #SuperBowl #Champs #GoPatriots",FALSE,0,"WWE",2017-02-17 09:12:20,FALSE,NA,"832518028843696128","7517222","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","ElvisM86",0,FALSE,FALSE,NA,NA
"2592","RT @tastemade: About a million reasons to love @ladygaga right now. #SuperBowl #halftimeshow #pancakeart @drdancake https://t.co/YFb4Dy9FOe",FALSE,0,NA,2017-02-17 09:11:52,FALSE,NA,"832517914880311296",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","buythcstars",2942,TRUE,FALSE,NA,NA
"2593","RT @MeredithActress: Crash the #superbowl commercial with #captainobvious #Doritos   https://t.co/r2VNeo6eMB via @youtube #youtube",FALSE,0,NA,2017-02-17 09:11:37,FALSE,NA,"832517849612693504",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","timodonnell14",2,TRUE,FALSE,NA,NA
"2594","RT @mollydorset: I don't understand why @AtlantaFalcons don't get a chance with the ball in OT. #notfair #SuperBowl #pouting",FALSE,0,NA,2017-02-17 09:11:36,FALSE,NA,"832517845439352832",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","0ntZ41uaPOFrzJj",1,TRUE,FALSE,NA,NA
"2595","RT @RedMillenium87: Let's go Atlanta Falcons #RiseUp #SuperBowl",FALSE,0,NA,2017-02-17 09:11:14,FALSE,NA,"832517755299561472",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","sashadq65c",2,TRUE,FALSE,NA,NA
"2596","RT @27Jl10: That epic Lady Gaga performance inspired the Patriots. It's the only explanation that makes sense #ladygaga #SuperBowl #TB12",FALSE,0,NA,2017-02-17 09:10:41,FALSE,NA,"832517613246898176",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","VfRrN9xeWb62bZU",2,TRUE,FALSE,NA,NA
"2597","RT @ItsJoshPeck: I'm here if ya need me Patriots #Superbowl https://t.co/9zSGqTG7h3",FALSE,0,NA,2017-02-17 09:09:59,FALSE,NA,"832517440068214785",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","jjackson235",83522,TRUE,FALSE,NA,NA
"2598","RT @Schneidrman: Love him or hate him, this is what a leader looks like. #Superbowl #letsgo @Patriots https://t.co/wQLQapCyIQ",FALSE,0,NA,2017-02-17 09:09:42,FALSE,NA,"832517367431327745",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","LQdzvGQdS0NlucL",2,TRUE,FALSE,NA,NA
"2599","RT @WiCnet: Is there any better comparison than #belichick and Lord Tywin Lannister? #SuperBowl #Patriots https://t.co/mUs16lwv1R",FALSE,0,NA,2017-02-17 09:09:34,FALSE,NA,"832517335370104832",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","reemaalam",20,TRUE,FALSE,NA,NA
"2600","RT @ImVontee: How niggas be AFTER the Super Bowl Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†æÌ¥¶Ì†ºÌøæ‚Äç‚ôÇÔ∏èÌ†æÌ¥¶Ì†ºÌøæ‚Äç‚ôÇÔ∏è #SuperBowl https://t.co/I3lRKPlWmi",FALSE,0,NA,2017-02-17 09:09:24,FALSE,NA,"832517290243538944",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","AyeSCRILLA_",1147,TRUE,FALSE,NA,NA
"2601","RT @JenaC2: Here comes Super Bowl Sunday 2017!! Ì†ΩÌ∞∂Ì†ºÌøàÌ†ºÌºÆÌ†ºÌº≠Ì†ºÌΩïÌ†ºÌΩøÌ†ºÌΩóÌ†ºÌΩ∫Ì†ºÌºé #Superbowl Ì†ΩÌ∞∂Ì†ºÌøàÌ†ΩÌ∞∂Ì†ºÌøàÌ†ΩÌ∞∂Ì†ºÌøà‚ù§Ô∏è https://t.co/ydhsEkm2Tn",FALSE,0,NA,2017-02-17 09:09:18,FALSE,NA,"832517266466099200",NA,"<a href=\"http://www.ya.ru\" rel=\"nofollow\">Elektrik_app</a>","Uslugi_elektrik",1546,TRUE,FALSE,NA,NA
"2602","A Fan asked @genie out on a date if @Patriots won and She Did! #geniebouchard #Superbowl https://t.co/zx4iD8NfFi",FALSE,0,NA,2017-02-17 09:09:07,FALSE,NA,"832517220920020993",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Fan_hoots",0,FALSE,FALSE,NA,NA
"2603","RT @JenaC2: Here comes Super Bowl Sunday 2017!! Ì†ΩÌ∞∂Ì†ºÌøàÌ†ºÌºÆÌ†ºÌº≠Ì†ºÌΩïÌ†ºÌΩøÌ†ºÌΩóÌ†ºÌΩ∫Ì†ºÌºé #Superbowl Ì†ΩÌ∞∂Ì†ºÌøàÌ†ΩÌ∞∂Ì†ºÌøàÌ†ΩÌ∞∂Ì†ºÌøà‚ù§Ô∏è https://t.co/ydhsEkm2Tn",FALSE,0,NA,2017-02-17 09:09:01,FALSE,NA,"832517197117263873",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","minimumemiemi",1546,TRUE,FALSE,NA,NA
"2604","RT @kmichgrrl: Nice try @glennbeck. @ladygaga 's message of #inclusivity is #fakenews ? Ì†ΩÌ∏°#SuperBowl #ladygaga https://t.co/zqqtT6Vr7I",FALSE,0,NA,2017-02-17 09:08:05,FALSE,NA,"832516961917616128",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","evgeniyewrns",2,TRUE,FALSE,NA,NA
"2605","RT @dinahjane97: Lowkey wishing I was at the #SuperBowl game! I'm happy that .@NormaniKordei is there living it up for the both of us!!! Ì†ºÌøàÌ†ºÌøà",FALSE,0,NA,2017-02-17 09:07:32,FALSE,NA,"832516823883079680",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","FernandaDReyes",8944,TRUE,FALSE,NA,NA
"2606","International Giveaway: Original Xiaomi 10000mAh Power Bank Fast Charging #pinterestegiveaway #giveaway #superbowl https://t.co/THELEZhURZ",FALSE,0,NA,2017-02-17 09:07:20,FALSE,NA,"832516773459038209",NA,"<a href=\"https://gleam.io\" rel=\"nofollow\">Gleam Competition App</a>","Tazman5562",0,FALSE,FALSE,NA,NA
"2607","RT @O_PULENCE: JUREZ C'EST PAS UNE D√âESSE ?! #PepsiHalftime #SuperBowl #Gaga https://t.co/LXJW1Ns31D",FALSE,0,NA,2017-02-17 09:07:13,FALSE,NA,"832516744157736961",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","hi1bqbsikCZECun",14,TRUE,FALSE,NA,NA
"2608",".@GenieBouchard agrees to second date after honouring #SuperBowl bet https://t.co/O27RtApTaX Genie have it in #Yeg @ #CharactersRestaurant",FALSE,9,NA,2017-02-17 09:06:15,FALSE,NA,"832516500019744774",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","CharactersYEG",0,FALSE,FALSE,NA,NA
"2609","#NFL #MVP #AaronRodgers Cal 2005 Press Pass SE Rookie Card https://t.co/dWDnB63Y2E #SuperBowl #Forsale https://t.co/L0rCuJFTGN",FALSE,0,NA,2017-02-17 09:05:22,FALSE,NA,"832516275028963328",NA,"<a href=\"https://dlvrit.com/\" rel=\"nofollow\">dlvr.it</a>","Myong_Wisley",0,FALSE,FALSE,NA,NA
"2610","Wow. How many #security cameras were watching the #Superbowl last week. https://t.co/qpblVthiKg https://t.co/EAfITgrOv9",FALSE,0,NA,2017-02-17 09:05:17,FALSE,NA,"832516254078554116",NA,"<a href=\"http://www.facebook.com/twitter\" rel=\"nofollow\">Facebook</a>","veritechsystems",0,FALSE,FALSE,NA,NA
"2611","Wow. How many #security cameras were watching the #Superbowl last week. https://t.co/qpblVthiKg",FALSE,0,NA,2017-02-17 09:05:13,FALSE,NA,"832516239297748992",NA,"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>","veritechsystems",0,FALSE,FALSE,NA,NA
"2612","Cardinals will have to give up home game to host another #SuperBowl https://t.co/HZzgW2sPgo https://t.co/OeF4Vf3M7P",FALSE,0,NA,2017-02-17 09:05:06,FALSE,NA,"832516211116228608",NA,"<a href=\"http://zestynews.com\" rel=\"nofollow\">Zesty Tweet Cardinals</a>","zesty_cardinals",0,FALSE,FALSE,NA,NA
"2613","RT @correctthemedia: RETWEET if you want to hear the crowd chant \"TRUMP - TRUMP - TRUMP\" over Gaga at the #PepsiHalftime #Superbowl perform‚Ä¶",FALSE,0,NA,2017-02-17 09:04:36,FALSE,NA,"832516082430795776",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","PLeoznPWDNmnW5k",3788,TRUE,FALSE,NA,NA
"2614","RT @NEstateofwritin: Freaking loving the @Audi #SuperBowl commercial. Nice to see some working so we can tell our daughters something bette‚Ä¶",FALSE,0,NA,2017-02-17 09:04:33,FALSE,NA,"832516070258987008",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","HfkSfpw3vkUdvgW",1,TRUE,FALSE,NA,NA
"2615","RT @mangodianne: Protesting what \"might\" happen during GG halftime. #halftime #Superbowl #HalfTimeShow https://t.co/Ct0I3vDUSt",FALSE,0,NA,2017-02-17 09:03:38,FALSE,NA,"832515841979777024",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","6veDFQS1i7X9RSQ",1,TRUE,FALSE,NA,NA
"2616","RT @FoxNews: WATCH NOW IN FULL: @oreillyfactor's exclusive #SuperBowl interview with President @realDonaldTrump. https://t.co/p2gIid0fzE",FALSE,0,NA,2017-02-17 09:03:35,FALSE,NA,"832515828511760385",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","syapitra_dodi",1440,TRUE,FALSE,NA,NA
"2617","RT @GoT_Tyrion: Tom Brady put this on Matt Ryans car Ì†ΩÌ∏Ç #SuperBowl https://t.co/w3n3ImmPYc",FALSE,0,NA,2017-02-17 09:03:34,FALSE,NA,"832515822685937665",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","2VXzKxvDMlTmZY3",684,TRUE,FALSE,NA,NA
"2618","RT @IngenieroDice: Falcons ten√≠a la calculadora en Radianes #SuperBowl",FALSE,0,NA,2017-02-17 09:03:25,FALSE,NA,"832515785297973248",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","EEFB5h5HWxrwyWX",592,TRUE,FALSE,NA,NA
"2619","RT @jaybhnk: What else is on tv. The @NFL #SuperBowl sucks I hate blow outs",FALSE,0,NA,2017-02-17 09:02:46,FALSE,NA,"832515624366661633",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","6lw1n4jItaRr869",2,TRUE,FALSE,NA,NA
"2620","RT @Fenwickdrums: That was one hell of a game!  Well deserved.  @Patriots  #SuperBowl",FALSE,0,NA,2017-02-17 09:02:33,FALSE,NA,"832515569186390018",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","uDWNhfEtu7ezlCT",1,TRUE,FALSE,NA,NA
"2621","#TomBrady, 4.8-time #SuperBowl champion https://t.co/b0lcFWAfTb https://t.co/qOKIeB0MDI #NFL #RaiderNation",FALSE,0,NA,2017-02-17 09:02:26,FALSE,NA,"832515538203115520",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","GoTeamMV19",0,FALSE,FALSE,NA,NA
"2622","RT @SportsCenter: The first half in one photo. #SuperBowl (Ì†ΩÌ≥∏ Jim Davis/The Boston Globe) https://t.co/TlAHoRqV8E",FALSE,0,NA,2017-02-17 09:01:28,FALSE,NA,"832515296376344576",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","w9jommOFZFyDw66",4502,TRUE,FALSE,NA,NA
"2623","The latest The Matthew R Keiser Daily! https://t.co/QkEvMC2duo Thanks to @chrisfralic #superbowl #throwbackthursday",FALSE,0,NA,2017-02-17 09:01:09,FALSE,NA,"832515214985818112",NA,"<a href=\"http://paper.li\" rel=\"nofollow\">Paper.li</a>","mrkeiser",0,FALSE,FALSE,NA,NA
"2624","RT @Tom_Hardy_Itali: pic del 05/02/2017 Tom and John Travolta!!!
https://t.co/ZRRy1Uin2A
#tomhardy #superbowl #taboo https://t.co/tmbUTJlsTU",FALSE,0,NA,2017-02-17 09:00:58,FALSE,NA,"832515171683753984",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>","Hadid21smoothr",15,TRUE,FALSE,NA,NA
"2625","RT @TheEllenShow: I‚Äôve got tickets to the #SuperBowl for someone dressed as a kitten with the biggest bowl you can find. I‚Äôll see you at 4:‚Ä¶",FALSE,0,NA,2017-02-17 09:00:49,FALSE,NA,"832515132647436288",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","JoM9E9l7ysewB7D",1371,TRUE,FALSE,NA,NA
"2626","#BroadwayJoe or @realjoenamath #superbowl champ with @nfl @nyjets #sportshistory #sportscomic @gocomics https://t.co/DRTZMe8Hac",FALSE,0,NA,2017-02-17 09:00:31,FALSE,NA,"832515055577133058",NA,"<a href=\"http://www.tweetjukebox.com\" rel=\"nofollow\">Tweet Jukebox</a>","mikeonsports",0,FALSE,FALSE,NA,NA
